Client,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder
1418,0,0,0,0.0,0.0,0.0,M,64,83,1,,,,,,1463.9989285714287,,,,,,2013.5864285714285,2013.5864285714285,2.0,2.0,1044.7675000000002,1044.7675000000002,178.57142857142858,475.6253571428571,388.39214285714286,23.0,23.0,2.0,16.0,4.0
1323,0,0,1,0.0,0.0,9.928571428571429,F,70,213,1,,,,,,325.3625,,,,,,575.4332142857143,575.4332142857143,5.0,5.0,252.75,252.75,0.0,120.60714285714286,132.14285714285714,6.0,6.0,0.0,4.0,2.0
1473,1,0,0,4.929642857142857,0.0,0.0,M,54,34,1,1.0,,,1.0,1.0,29.024285714285714,14447.801428571429,,,653.91,1132.590357142857,1787.1275,939.1289285714286,14.0,5.0,3875.1378571428572,3794.5807142857143,357.14285714285717,444.59749999999997,2076.785714285714,48.0,38.0,1.0,26.0,11.0
48,0,1,0,0.0,0.8939285714285715,0.0,M,64,92,1,,5.0,1.0,,,2418.3175,,59721.75928571429,0.0,,,360.97499999999997,360.97499999999997,2.0,2.0,308.5357142857143,308.5357142857143,178.57142857142858,0.0,128.67857142857142,8.0,8.0,1.0,0.0,6.0
102,1,0,1,2.9580357142857143,0.0,6.9525,M,20,172,1,,,1.0,,,48.771071428571425,,,114.14,,,4160.701071428572,2840.9796428571426,38.0,33.0,4245.904642857143,2803.675714285714,232.14285714285714,786.3367857142857,202.24964285714285,86.0,58.0,4.0,38.0,6.0
193,0,0,0,0.0,0.0,0.0,F,64,181,1,1.0,,,,,142.9532142857143,106.15285714285714,,,,,902.4964285714286,898.5803571428571,6.0,5.0,1474.7142857142858,1474.7142857142858,0.0,0.0,1472.2142857142858,6.0,6.0,0.0,0.0,5.0
374,0,1,0,0.0,76.85928571428572,0.0,M,68,32,1,,,1.0,,,789.4517857142857,,,0.0,,,724.0375,724.0375,2.0,2.0,775.2553571428572,775.2553571428572,642.8571428571429,108.57678571428572,21.428571428571427,16.0,16.0,4.0,8.0,1.0
857,0,0,0,0.0,0.0,0.0,F,61,171,1,,,,,,983.3739285714286,,,,,,420.75892857142856,420.75892857142856,2.0,2.0,367.14285714285717,367.14285714285717,0.0,0.0,363.5357142857143,9.0,9.0,0.0,0.0,8.0
927,1,1,0,9.385714285714286,3.5692857142857144,0.0,F,41,217,1,1.0,1.0,,,,1897.8360714285716,3104.5839285714287,3904.851785714286,,,,3469.452142857143,3457.1589285714285,8.0,6.0,1198.857857142857,1198.857857142857,0.0,0.0,1198.857857142857,8.0,8.0,0.0,0.0,8.0
575,0,1,1,0.0,15.291785714285714,8.420714285714286,F,28,151,1,,,,,,765.9475,,,,,,1357.1474999999998,1357.1474999999998,4.0,4.0,2039.2332142857142,2039.2332142857142,1821.4285714285713,88.26892857142857,117.35714285714286,32.0,32.0,21.0,7.0,1.0
1453,0,0,0,0.0,0.0,0.0,M,80,54,1,,,1.0,,,3702.84,,,339.58964285714285,,,1633.8364285714285,1109.7682142857143,21.0,19.0,1616.6075,1109.7682142857143,71.42857142857143,123.84285714285714,387.17857142857144,36.0,19.0,2.0,3.0,11.0
631,0,0,0,0.0,0.0,0.0,F,65,150,1,,,,,,339.81928571428574,,,,,,233.92857142857142,233.92857142857142,2.0,2.0,233.53571428571428,233.53571428571428,0.0,0.0,231.57142857142858,3.0,3.0,0.0,0.0,2.0
43,1,1,0,73.04178571428572,1.9642857142857142,0.0,F,65,83,1,,,1.0,,,26315.770357142854,,,0.0,,,2230.964285714286,1716.5910714285715,22.0,18.0,2242.764642857143,1812.1853571428571,410.7142857142857,334.59785714285715,551.6428571428571,51.0,37.0,7.0,10.0,13.0
230,0,1,0,0.0,1.9642857142857142,0.0,M,40,271,1,,,1.0,,,74934.95607142858,,,0.0,,,5155.043214285714,3491.4614285714283,26.0,22.0,5331.315714285714,3480.247142857143,0.0,113.1082142857143,1267.0714285714287,41.0,22.0,0.0,2.0,12.0
529,1,1,0,0.9769642857142857,1.7867857142857144,0.0,F,33,61,1,1.0,,,,,2014.4267857142856,36183.43357142857,,,,,547.9475,547.1978571428572,4.0,3.0,329.2857142857143,329.2857142857143,0.0,0.0,329.07142857142856,4.0,4.0,0.0,0.0,3.0
743,0,0,0,0.0,0.0,0.0,M,57,203,1,,,,,,1928.7057142857143,,,,,,1586.9685714285715,1586.9685714285715,3.0,3.0,1630.162857142857,1630.162857142857,285.7142857142857,341.40928571428566,596.9642857142857,39.0,39.0,3.0,20.0,13.0
1379,0,0,0,0.0,0.0,0.0,F,47,133,1,,,,,,364.61642857142857,,,,,,759.1217857142857,759.1217857142857,3.0,3.0,684.0317857142857,684.0317857142857,71.42857142857143,85.17464285714286,527.4285714285714,22.0,22.0,2.0,10.0,10.0
47,0,0,1,0.0,0.0,4.496071428571429,M,45,229,1,1.0,5.0,,,,622.2275,1537.0542857142857,0.0,,,,15.823571428571428,0.10035714285714285,2.0,1.0,1060.3060714285714,1060.3060714285714,0.0,6.073928571428572,1053.375,22.0,22.0,0.0,2.0,19.0
79,0,0,0,0.0,0.0,0.0,F,41,75,1,2.0,1.0,,,,340.195,901.5539285714285,4771.731071428571,,,,50.348571428571425,0.00035714285714285714,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,0,1,1,0.0,89.76107142857143,11.546071428571429,F,31,151,1,1.0,,1.0,,,465.5467857142857,257.125,,0.0,,,16961.991071428572,15080.345,22.0,14.0,17111.047142857144,15266.059285714286,185.71428571428572,0.0,13195.82142857143,23.0,15.0,1.0,0.0,5.0
15,0,0,0,0.0,0.0,0.0,M,26,174,1,,,,,,1.5453571428571429,,,,,,47.4375,47.4375,2.0,2.0,20.803571428571427,20.803571428571427,0.0,17.410714285714285,0.0,2.0,2.0,0.0,1.0,0.0
1409,0,0,1,0.0,0.0,4.852142857142858,F,10,149,1,,,1.0,,,62.53928571428571,,,0.0,,,402.90285714285716,402.90285714285716,2.0,2.0,103.46428571428571,103.46428571428571,0.0,0.0,100.07142857142857,3.0,3.0,0.0,0.0,2.0
436,0,0,0,0.0,0.0,0.0,M,27,70,1,,,,,,40.60071428571428,,,,,,1205.715,1205.715,6.0,6.0,1136.5,1136.5,660.7142857142857,52.714285714285715,420.0357142857143,17.0,17.0,6.0,2.0,4.0
901,1,0,0,0.14482142857142857,0.0,0.0,F,41,52,1,,,1.0,1.0,1.0,153.9807142857143,,,803.7907142857142,983.7857142857143,9501.474642857142,1153.4210714285714,1079.0414285714285,15.0,8.0,1679.3971428571429,1405.4782142857143,203.57142857142858,26.785714285714285,1038.642857142857,29.0,18.0,3.0,3.0,5.0
1593,0,0,0,0.0,0.0,0.0,F,34,150,1,1.0,,,,,2780.1749999999997,2650.870357142857,,,,,444.02642857142854,442.61499999999995,3.0,2.0,339.6667857142857,339.6667857142857,0.0,62.57857142857143,274.6953571428572,11.0,11.0,0.0,6.0,4.0
1362,0,1,0,0.0,2.857142857142857,0.0,F,76,53,1,1.0,,,1.0,,21933.971428571425,42857.729999999996,,,352.37392857142856,,449.40857142857146,427.7610714285714,6.0,2.0,580.8553571428572,577.4485714285714,410.7142857142857,132.37714285714284,12.678571428571429,23.0,20.0,6.0,10.0,1.0
377,0,0,0,0.0,0.0,0.0,M,38,167,1,,,,,,611.6046428571428,,,,,,,,,,,,,,,,,,,
446,0,0,0,0.0,0.0,0.0,F,27,181,1,,,,,,13956.804999999998,,,,,,800.9296428571428,800.9296428571428,2.0,2.0,377.0,377.0,357.14285714285717,0.0,17.678571428571427,4.0,4.0,1.0,0.0,2.0
921,0,1,0,0.0,3.8225000000000002,0.0,F,36,167,2,,,,,,2691.9957142857143,,,,,,309.04607142857145,309.04607142857145,3.0,3.0,302.6642857142857,302.6642857142857,239.28571428571428,63.378571428571426,0.0,19.0,19.0,10.0,9.0,0.0
497,0,1,0,0.0,3.5357142857142856,0.0,M,42,181,1,,,,,,930.3110714285714,,,,,,0.0017857142857142859,0.0017857142857142859,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
960,0,0,1,0.0,0.0,9.821428571428571,M,15,53,1,,,,,,515.3353571428571,,,,,,0.0,0.0,0.0,0.0,8.714285714285714,8.714285714285714,7.142857142857143,0.0,0.0,3.0,3.0,1.0,0.0,0.0
840,0,1,0,0.0,3.5107142857142857,0.0,F,67,86,1,,,,1.0,,14.712142857142856,,,,0.0,,336.90857142857146,335.73,6.0,4.0,1380.3103571428571,1377.9532142857145,71.42857142857143,642.8571428571429,236.24964285714285,13.0,9.0,2.0,1.0,3.0
317,0,1,0,0.0,4.286785714285714,0.0,M,35,53,1,,,,,,6.373928571428571,,,,,,709.0907142857143,709.0907142857143,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,0,1,0,0.0,6.253214285714286,0.0,M,30,30,1,,2.0,,,,47.573214285714286,,2648.905357142857,,,,842.8628571428571,842.8628571428571,3.0,3.0,1720.3764285714285,1720.3764285714285,392.85714285714283,972.4478571428572,293.57142857142856,34.0,34.0,1.0,22.0,7.0
928,0,0,0,0.0,0.0,0.0,F,83,24,1,,26.0,,,,10594.522500000001,,69777.20535714286,,,,2693.3825,2693.3825,6.0,6.0,2457.778214285714,2457.778214285714,0.0,128.81428571428572,2286.464285714286,14.0,14.0,0.0,4.0,4.0
72,0,0,0,0.0,0.0,0.0,M,47,129,1,,,,,,1377.3742857142859,,,,,,430.82428571428574,430.82428571428574,4.0,4.0,1261.107142857143,1261.107142857143,357.14285714285717,0.0,880.1071428571429,13.0,13.0,1.0,0.0,10.0
666,0,1,0,0.0,6.785714285714286,0.0,M,59,101,1,,1.0,,,,13806.569285714286,,25462.561785714286,,,,545.7160714285714,545.7160714285714,4.0,4.0,734.3571428571429,734.3571428571429,0.0,0.0,729.7142857142857,26.0,26.0,0.0,0.0,25.0
1346,0,1,0,0.0,0.21428571428571427,0.0,F,32,77,2,,,,,,651.4214285714286,,,,,,11.250357142857142,11.250357142857142,2.0,2.0,14.642857142857142,14.642857142857142,0.0,0.0,11.25,2.0,2.0,0.0,0.0,1.0
1068,0,0,0,0.0,0.0,0.0,M,46,24,1,,,,1.0,,3002.503928571429,,,,1020.8460714285713,,2312.1521428571427,2234.5089285714284,8.0,3.0,1899.0132142857144,1821.4039285714284,766.0957142857143,251.69071428571428,414.60714285714283,25.0,21.0,3.0,6.0,5.0
1044,0,0,0,0.0,0.0,0.0,F,2,70,1,2.0,1.0,,,,84.14428571428572,69302.39285714286,45697.57214285714,,,,1729.079642857143,1726.9660714285715,4.0,3.0,1429.5714285714287,1429.5714285714287,732.1428571428571,249.39285714285714,444.64285714285717,18.0,18.0,4.0,10.0,3.0
107,0,0,0,0.0,0.0,0.0,F,26,181,1,,,,,,23.330714285714286,,,,,,0.013214285714285715,0.013214285714285715,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
913,0,0,0,0.0,0.0,0.0,M,44,3,1,,1.0,,,,2102.5003571428574,,7975.683571428572,,,,14.300357142857143,14.300357142857143,2.0,2.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
611,1,0,1,17.25375,0.0,10.386785714285713,M,35,181,1,,,1.0,,1.0,943.8375,,,0.0,,2515.4192857142857,4093.2264285714286,2704.8742857142856,23.0,17.0,4105.4628571428575,2704.8742857142856,0.0,165.99428571428572,452.67857142857144,36.0,21.0,0.0,9.0,3.0
68,0,1,0,0.0,3.5,0.0,M,54,20,1,,,1.0,,,4714.448214285714,,,0.0,,,874.6642857142857,832.8860714285714,6.0,4.0,815.5914285714287,773.8510714285715,678.5553571428571,34.339285714285715,10.714285714285714,33.0,31.0,13.0,3.0,1.0
1590,0,0,1,0.0,0.0,4.607142857142857,M,50,52,1,,,,,,2622.9874999999997,,,,,,17970.20392857143,17970.20392857143,28.0,28.0,24382.802857142855,24382.802857142855,2777.4285714285716,3635.7014285714286,17947.39285714286,83.0,83.0,6.0,59.0,14.0
1142,0,0,0,0.0,0.0,0.0,F,41,0,1,3.0,1.0,,,,5239.471071428571,255.23892857142854,113.21678571428572,,,,10.469642857142857,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,1,0,0,0.16357142857142856,0.0,0.0,M,28,123,2,,,1.0,,,562.2017857142857,,,0.0,,,835.7310714285715,691.8667857142857,14.0,10.0,550.9125,485.1660714285714,74.28142857142858,170.6275,95.21428571428571,38.0,32.0,4.0,18.0,1.0
248,0,1,0,0.0,10.608214285714284,0.0,F,27,127,1,,,,,,776.5903571428571,,,,,,325.01928571428573,325.01928571428573,3.0,3.0,253.1239285714286,253.1239285714286,132.14285714285714,72.99499999999999,47.98607142857143,14.0,14.0,4.0,9.0,1.0
1018,1,0,0,2.641785714285714,0.0,0.0,M,36,51,1,,,,,1.0,1400.9367857142859,,,,,1278.5925,1703.3514285714284,1593.9664285714284,6.0,5.0,2107.729642857143,2096.1225,1332.142857142857,584.8446428571428,54.32142857142857,38.0,37.0,6.0,26.0,2.0
1549,1,1,1,0.3682142857142857,2.6792857142857143,133.27535714285713,M,34,237,1,1.0,,,,,1161.5057142857142,57906.44357142857,,,,,7446.471428571429,285.80285714285714,10.0,2.0,8567.43642857143,8567.338214285714,0.0,84.90964285714286,8477.5,14.0,9.0,0.0,1.0,6.0
1391,1,0,1,3.349285714285714,0.0,4.25,M,73,136,1,,,,,,2221.302857142857,,,,,,1002.9814285714285,1002.9814285714285,4.0,4.0,584.7878571428571,584.7878571428571,53.57142857142857,170.645,360.57142857142856,12.0,12.0,2.0,7.0,3.0
365,0,1,0,0.0,0.8917857142857143,0.0,M,60,192,1,,,,,,2664.743214285714,,,,,,0.0,0.0,0.0,0.0,71.25,71.25,67.85714285714286,0.0,0.0,3.0,3.0,2.0,0.0,0.0
408,0,1,1,0.0,7.0,13.25,M,35,181,1,1.0,,1.0,,,4133.402142857142,0.0017857142857142859,,0.0,,,12768.308214285715,12662.987142857144,30.0,27.0,16528.66642857143,16528.66642857143,714.2857142857143,3335.426071428571,12473.27607142857,54.0,54.0,2.0,19.0,31.0
1279,0,0,0,0.0,0.0,0.0,M,51,163,1,,,,,,3812.3167857142857,,,,,,6514.8875,6514.8875,4.0,4.0,3221.775,3221.775,678.5714285714286,21.09642857142857,2519.3928571428573,11.0,11.0,1.0,1.0,8.0
1027,0,1,0,0.0,0.8928571428571429,0.0,F,64,150,1,,,,,,5265.1167857142855,,,,,,478.82,478.82,2.0,2.0,462.74392857142857,462.74392857142857,0.0,73.61857142857143,385.5182142857143,18.0,18.0,0.0,12.0,5.0
1536,1,0,0,1.375714285714286,0.0,0.0,F,70,63,1,,,,1.0,,1009.0710714285715,,,,2.357142857142857,,2011.0849999999998,1494.2214285714285,7.0,4.0,2824.1785714285716,2822.75,1946.4285714285713,17.035714285714285,460.35714285714283,25.0,23.0,7.0,1.0,11.0
1273,1,1,0,0.7771428571428572,5.785714285714286,0.0,M,47,161,1,,,,,,165.95000000000002,,,,,,1258.2060714285712,1258.2060714285712,4.0,4.0,921.7364285714285,921.7364285714285,57.142857142857146,194.5107142857143,666.6899999999999,23.0,23.0,2.0,13.0,7.0
1462,0,0,0,0.0,0.0,0.0,F,36,38,1,,,,,,893.9132142857143,,,,,,1796.7789285714284,1796.7789285714284,3.0,3.0,2310.2464285714286,2310.2464285714286,325.0,321.53214285714284,728.3571428571429,18.0,18.0,2.0,6.0,7.0
38,0,0,0,0.0,0.0,0.0,F,27,12,1,1.0,,,,,6398.112142857143,7908.8832142857145,,,,,987.8585714285715,987.8585714285715,4.0,4.0,957.6796428571428,957.6796428571428,307.14285714285717,219.42964285714285,427.7142857142857,26.0,26.0,4.0,12.0,9.0
17,0,0,0,0.0,0.0,0.0,F,64,150,1,,,,,,338.77642857142854,,,,,,1309.474642857143,1309.474642857143,4.0,4.0,5000.515357142857,5000.515357142857,803.5714285714286,168.92607142857145,4023.7678571428573,33.0,33.0,5.0,7.0,20.0
953,0,0,1,0.0,0.0,15.222142857142858,,50,35,1,1.0,,,,,1507.6957142857143,1508.5532142857141,,,,,884.6303571428572,884.6303571428572,4.0,4.0,1387.6125,1387.6125,0.0,126.35000000000001,754.125,18.0,18.0,0.0,3.0,7.0
1412,1,0,0,6.795535714285714,0.0,0.0,M,40,149,1,,,,1.0,,5.257142857142857,,,,536.6857142857143,,2288.5075,1855.9489285714285,11.0,5.0,1559.5935714285715,691.0121428571429,0.0,863.2242857142857,273.2285714285714,35.0,9.0,0.0,23.0,7.0
970,0,0,1,0.0,0.0,6.321428571428571,M,32,255,1,1.0,10.0,,,,30.576428571428572,12347.847142857141,0.0,,,,701.17,695.5732142857142,4.0,3.0,328.57142857142856,328.57142857142856,328.57142857142856,0.0,0.0,1.0,1.0,1.0,0.0,0.0
800,0,0,0,0.0,0.0,0.0,M,35,75,1,,1.0,1.0,,,660.9817857142858,,0.0,0.0,,,0.023214285714285715,0.023214285714285715,1.0,1.0,1613.9271428571428,1613.9271428571428,1142.857142857143,393.10571428571427,74.42857142857143,16.0,16.0,2.0,7.0,3.0
298,0,0,1,0.0,0.0,22.96642857142857,M,48,221,1,2.0,3.0,1.0,1.0,,18.739642857142858,71.73214285714286,0.0,0.0,0.0,,3289.7910714285713,2512.621071428571,14.0,6.0,3704.054285714286,2545.3492857142855,321.42857142857144,739.4964285714286,1384.5885714285716,24.0,19.0,1.0,3.0,10.0
846,0,0,1,0.0,0.0,2.5535714285714284,M,21,52,1,1.0,2.0,1.0,1.0,,224.0717857142857,5.000357142857142,12033.395714285714,558.7092857142858,0.0,,17891.394642857143,9564.714285714286,12.0,3.0,16854.963571428572,4686.850357142857,357.14285714285717,639.7310714285715,1278.8071428571427,61.0,29.0,4.0,23.0,15.0
1605,0,0,0,0.0,0.0,0.0,M,63,44,2,,,,,,79.14285714285714,,,,,,659.2539285714286,659.2539285714286,4.0,4.0,680.5478571428572,680.5478571428572,300.0,148.33357142857145,230.96428571428572,18.0,18.0,7.0,7.0,3.0
1203,0,0,0,0.0,0.0,0.0,F,45,174,1,,,,,,35.145357142857144,,,,,,,,,,,,,,,,,,,
202,0,0,0,0.0,0.0,0.0,F,61,150,1,,,1.0,1.0,,42.95142857142857,,,0.0,254.98964285714285,,1190.065,1125.1067857142857,9.0,4.0,1577.0528571428572,1336.6535714285715,0.0,235.89928571428572,966.9642857142857,18.0,12.0,0.0,2.0,6.0
251,0,0,0,0.0,0.0,0.0,F,67,8,1,1.0,,,,,0.0,6432.599999999999,,,,,1270.847857142857,1141.8757142857144,5.0,3.0,1410.6821428571427,1410.6821428571427,267.85714285714283,0.0,1139.4321428571427,14.0,14.0,3.0,0.0,10.0
510,1,0,0,35.51571428571429,0.0,0.0,F,50,188,1,1.0,,,,,1181.8785714285714,5443.6110714285705,,,,,16.685,0.00035714285714285714,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0,0,1,0.0,0.0,4.190357142857143,F,14,20,1,,,,,,1682.8132142857141,,,,,,632.0292857142857,632.0292857142857,2.0,2.0,69.53571428571429,69.53571428571429,0.0,60.785714285714285,0.0,3.0,3.0,0.0,1.0,0.0
998,0,0,0,0.0,0.0,0.0,M,37,7,1,,,1.0,1.0,,2435.4757142857147,,,0.0,242.6239285714286,,1604.7024999999999,1158.7603571428572,8.0,4.0,1721.3642857142856,1559.1321428571428,392.85714285714283,159.875,1162.6678571428572,28.0,18.0,3.0,6.0,14.0
705,0,1,0,0.0,2.138571428571429,0.0,M,34,64,3,,,,,,191.1260714285714,,,,,,992.2871428571428,992.2871428571428,3.0,3.0,959.5,959.5,789.2857142857143,23.392857142857142,138.03571428571428,38.0,38.0,16.0,3.0,4.0
1429,0,0,0,0.0,0.0,0.0,M,28,150,1,,,1.0,1.0,1.0,0.0,,,0.0,1767.785357142857,1621.4217857142855,2063.3407142857145,1619.2589285714287,23.0,17.0,2475.149642857143,1619.2589285714287,142.85714285714286,36.10357142857143,978.3257142857143,40.0,20.0,1.0,1.0,10.0
78,0,0,0,0.0,0.0,0.0,F,24,142,1,,,,,,3684.7542857142857,,,,,,4312.963571428571,4312.963571428571,5.0,5.0,2721.265,2721.265,435.4785714285714,1592.8235714285713,683.6071428571429,64.0,64.0,3.0,47.0,10.0
734,0,1,0,0.0,4.501071428571429,0.0,M,64,134,1,1.0,,,,,69.51107142857143,57901.67928571429,,,,,9000.198214285714,8470.18857142857,17.0,14.0,11324.370714285715,7752.942142857143,3535.714285714286,402.9535714285715,3631.952857142857,37.0,35.0,6.0,5.0,20.0
550,0,0,0,0.0,0.0,0.0,F,64,179,1,,,1.0,,,57.60035714285714,,,192.0142857142857,,,886.6121428571429,886.6121428571429,2.0,2.0,896.0107142857142,896.0107142857142,0.0,0.0,566.6785714285714,9.0,9.0,0.0,0.0,7.0
1115,0,0,1,0.0,0.0,12.862142857142857,M,31,6,1,,,,,,4069.934285714286,,,,,,0.00035714285714285714,0.00035714285714285714,1.0,1.0,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
808,0,0,1,0.0,0.0,7.428571428571429,M,48,85,1,1.0,18.0,,,,608.5792857142858,55.53035714285714,0.0,,,,0.8717857142857143,0.040357142857142855,2.0,1.0,10982.142857142857,10982.142857142857,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0
1342,0,0,1,0.0,0.0,16.153214285714288,M,27,211,1,,,1.0,,,14998.111071428571,,,0.0,,,2105.404285714286,2105.404285714286,6.0,6.0,2191.4075000000003,2191.4075000000003,500.0,603.8228571428572,1080.2275,40.0,40.0,4.0,18.0,14.0
1190,0,0,1,0.0,0.0,4.512142857142857,F,26,64,1,,,,,,53.385714285714286,,,,,,575.0003571428572,575.0003571428572,9.0,9.0,575.0,575.0,575.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0
804,0,0,0,0.0,0.0,0.0,M,70,130,2,1.0,,,,,0.0,12053.176428571429,,,,,178.57357142857146,178.57357142857146,2.0,2.0,108.75357142857142,108.75357142857142,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
518,0,1,1,0.0,4.928571428571429,12.208214285714286,F,52,115,1,,,,,,1704.7117857142857,,,,,,535.7164285714285,535.7164285714285,3.0,3.0,556.3642857142858,556.3642857142858,125.0,358.04285714285714,41.67857142857143,14.0,14.0,2.0,7.0,2.0
343,0,0,0,0.0,0.0,0.0,M,38,162,1,,,1.0,,,3723.582142857143,,,0.0,,,272.85821428571427,272.85821428571427,3.0,3.0,201.4042857142857,201.4042857142857,82.14285714285714,18.29714285714286,100.75,12.0,12.0,6.0,4.0,1.0
1335,0,1,0,0.0,407.96250000000003,0.0,F,70,9,1,,,1.0,,,91.28321428571428,,,0.0,,,1515.2724999999998,1352.7235714285714,12.0,9.0,1326.045357142857,1163.5021428571429,178.57142857142858,147.5960714285714,672.1785714285714,25.0,22.0,2.0,8.0,8.0
31,0,0,0,0.0,0.0,0.0,F,59,97,1,,,,1.0,1.0,2336.8507142857143,,,,613.6017857142857,679.5007142857143,1224.8635714285715,1056.0942857142857,6.0,2.0,2816.695714285714,2697.4814285714283,57.142857142857146,1320.2964285714286,843.8278571428572,46.0,41.0,1.0,22.0,13.0
1038,0,0,0,0.0,0.0,0.0,M,29,106,1,,,,,,27.035714285714285,,,,,,0.006071428571428572,0.006071428571428572,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
872,1,0,0,3.3466071428571427,0.0,0.0,F,26,152,1,,,,,,13775.455,,,,,,1967.9007142857142,1967.9007142857142,2.0,2.0,1650.6210714285714,1650.6210714285714,332.14285714285717,174.37107142857144,1123.3214285714287,29.0,29.0,3.0,11.0,10.0
1463,0,0,1,0.0,0.0,11.785714285714286,F,43,117,1,,,,,,1041.2992857142858,,,,,,727.9296428571428,727.9296428571428,4.0,4.0,985.3571428571429,985.3571428571429,482.14285714285717,0.0,499.9642857142857,14.0,14.0,5.0,0.0,5.0
1347,0,0,1,0.0,0.0,21.035714285714285,M,23,70,1,,,1.0,,,11238.1775,,,118.44964285714286,,,403.5607142857143,403.5607142857143,4.0,4.0,425.9642857142857,425.9642857142857,357.14285714285717,0.0,65.42857142857143,8.0,8.0,3.0,0.0,4.0
952,1,1,0,1.1898214285714286,4.285714285714286,0.0,F,71,165,1,,,,,1.0,72.4042857142857,,,,,1447.7096428571429,203.8225,148.1242857142857,5.0,4.0,223.39285714285714,219.42857142857142,142.85714285714286,0.0,7.142857142857143,7.0,5.0,1.0,0.0,1.0
581,0,0,0,0.0,0.0,0.0,M,44,102,1,1.0,,1.0,1.0,,0.0,14811.98107142857,,0.0,-1.4285714285714286,,1993.0303571428572,1990.6478571428572,8.0,3.0,2176.4542857142856,2174.097142857143,35.714285714285715,1039.6114285714286,362.92857142857144,43.0,39.0,1.0,24.0,7.0
33,0,1,1,0.0,3.25,14.989642857142856,M,71,150,1,,,,,,18635.575357142858,,,,,,730.5721428571429,730.5721428571429,5.0,5.0,635.842857142857,635.842857142857,139.28571428571428,56.73571428571428,436.42857142857144,13.0,13.0,2.0,4.0,6.0
881,0,0,1,0.0,0.0,6.664642857142858,M,72,179,2,,,,,,3024.1453571428574,,,,,,0.0035714285714285718,0.0035714285714285718,1.0,1.0,107.60714285714286,107.60714285714286,107.14285714285714,0.0,0.0,2.0,2.0,1.0,0.0,0.0
969,0,1,0,0.0,4.501071428571429,0.0,M,22,8,1,,,,,,10820.708571428573,,,,,,1520.2667857142858,1520.2667857142858,2.0,2.0,562.6771428571428,562.6771428571428,0.0,241.8557142857143,317.89285714285717,32.0,32.0,0.0,21.0,10.0
1165,0,1,0,0.0,3.8214285714285716,0.0,F,21,73,1,,,,,,19180.76607142857,,,,,,385.7160714285714,385.7160714285714,3.0,3.0,343.7482142857143,343.7482142857143,78.57142857142857,93.74821428571428,171.42857142857142,22.0,22.0,6.0,13.0,3.0
1552,1,0,0,6.901071428571428,0.0,0.0,M,50,89,1,,,,,,1771.4667857142856,,,,,,500.0017857142857,500.0017857142857,2.0,2.0,493.1217857142857,493.1217857142857,0.0,306.3360714285714,183.39285714285714,9.0,9.0,0.0,4.0,4.0
421,0,0,1,0.0,0.0,10.678571428571429,M,28,110,1,,,,,1.0,7074.069285714286,,,,,4850.017142857143,785.407142857143,739.3632142857142,3.0,2.0,796.1821428571428,789.967857142857,146.42857142857142,267.96785714285716,280.5,37.0,35.0,5.0,17.0,7.0
335,0,0,1,0.0,0.0,4.25,M,50,138,1,,,,,,157.92392857142858,,,,,,428.5753571428572,428.5753571428572,4.0,4.0,840.7428571428571,840.7428571428571,107.14285714285714,403.59999999999997,327.7142857142857,15.0,15.0,2.0,7.0,5.0
1432,1,0,0,2.260357142857143,0.0,0.0,M,35,156,1,,,,,,273.32785714285717,,,,,,628.8253571428571,628.8253571428571,5.0,5.0,590.4992857142857,590.4992857142857,306.7857142857143,152.00142857142856,125.0,23.0,23.0,7.0,11.0,3.0
